dong_code	x_coor	y_coor	y	ols_residual	mgwr_yhat	mgwr_residual	localR2	beta_Intercept	beta_IV_Transit_Service	beta_IV_Road_rate	beta_IV_Intersection_num	beta_IV_Commercial_rate	beta_IV_Community_10000	beta_IV_Hospital_10000	beta_IV_GreenInfra	beta_IV_CultureSportsInfra_10000	beta_IV_Kids_Care_10000	beta_IV_School_10000	beta_IV_H_Density	beta_IV_Avg_FAR	beta_IV_LUM	beta_IV_House_a	beta_IV_HousingDeter	beta_IV_Safe	beta_IV_CCTV_10000	se_Intercept	se_IV_Transit_Service	se_IV_Road_rate	se_IV_Intersection_num	se_IV_Commercial_rate	se_IV_Community_10000	se_IV_Hospital_10000	se_IV_GreenInfra	se_IV_CultureSportsInfra_10000	se_IV_Kids_Care_10000	se_IV_School_10000	se_IV_H_Density	se_IV_Avg_FAR	se_IV_LUM	se_IV_House_a	se_IV_HousingDeter	se_IV_Safe	se_IV_CCTV_10000	t_Intercept	t_IV_Transit_Service	t_IV_Road_rate	t_IV_Intersection_num	t_IV_Commercial_rate	t_IV_Community_10000	t_IV_Hospital_10000	t_IV_GreenInfra	t_IV_CultureSportsInfra_10000	t_IV_Kids_Care_10000	t_IV_School_10000	t_IV_H_Density	t_IV_Avg_FAR	t_IV_LUM	t_IV_House_a	t_IV_HousingDeter	t_IV_Safe	t_IV_CCTV_10000	p_Intercept	p_IV_Transit_Service	p_IV_Road_rate	p_IV_Intersection_num	p_IV_Commercial_rate	p_IV_Community_10000	p_IV_Hospital_10000	p_IV_GreenInfra	p_IV_CultureSportsInfra_10000	p_IV_Kids_Care_10000	p_IV_School_10000	p_IV_H_Density	p_IV_Avg_FAR	p_IV_LUM	p_IV_House_a	p_IV_HousingDeter	p_IV_Safe	p_IV_CCTV_10000	sumW_Intercept	sumW_IV_Transit_Service	sumW_IV_Road_rate	sumW_IV_Intersection_num	sumW_IV_Commercial_rate	sumW_IV_Community_10000	sumW_IV_Hospital_10000	sumW_IV_GreenInfra	sumW_IV_CultureSportsInfra_10000	sumW_IV_Kids_Care_10000	sumW_IV_School_10000	sumW_IV_H_Density	sumW_IV_Avg_FAR	sumW_IV_LUM	sumW_IV_House_a	sumW_IV_HousingDeter	sumW_IV_Safe	sumW_IV_CCTV_10000	local_CN	local_vdp_Intercept	local_vdp_IV_Transit_Service	local_vdp_IV_Road_rate	local_vdp_IV_Intersection_num	local_vdp_IV_Commercial_rate	local_vdp_IV_Community_10000	local_vdp_IV_Hospital_10000	local_vdp_IV_GreenInfra	local_vdp_IV_CultureSportsInfra_10000	local_vdp_IV_Kids_Care_10000	local_vdp_IV_School_10000	local_vdp_IV_H_Density	local_vdp_IV_Avg_FAR	local_vdp_IV_LUM	local_vdp_IV_House_a	local_vdp_IV_HousingDeter	local_vdp_IV_Safe	local_vdp_IV_CCTV_10000	sig_IV_Transisig_Service	sig_IV_Road_rate	sig_IV_Intersection_num	sig_IV_Commercial_rate	sig_IV_Community_10000	sig_IV_Hospital_10000	sig_IV_GreenInfra	sig_IV_CultureSportsInfra_10000	sig_IV_Kids_Care_10000	sig_IV_School_10000	sig_IV_H_Density	sig_IV_Avg_FAR	sig_IV_LUM	sig_IV_House_a	sig_IV_HousingDeter	sig_IV_Safe	sig_IV_CCTV_10000
11620615	195636.088	542746.291	-0.520432351	-0.435891933	0.253195204	-0.773627555	0.640043324	0.217106763	0.055062138	-0.150989431	0.062853848	0.063873535	0.09792191	-0.071094599	-0.054667981	0.036014118	-0.056805372	-0.044466833	-0.082433967	-0.0391009	-0.175918785	0.041745423	0.248550606	-0.128126518	0.263745469	0.143095144	0.05872544	0.075545399	0.069503142	0.052191303	0.048853521	0.082551429	0.04677723	0.060735983	0.094610983	0.086570701	0.053372944	0.051767069	0.052810694	0.06320099	0.095103295	0.066683209	0.0732684	1.517219645	0.937619848	-1.9986582	0.904331028	1.223834853	2.004398201	-0.861215848	-1.168687863	0.592961805	-0.600409919	-0.513647602	-1.544489788	-0.755323801	-3.331120524	0.660518504	2.613480477	-1.92142102	3.599716484	0.129958205	0.348974837	0.046284845	0.366334644	0.221695777	0.045664366	0.38960708	0.243187616	0.553523592	0.548554614	0.607766583	0.123217496	0.450475082	0.000940896	0.509280682	0.009282093	0.055350292	0.000356312	18.01638889	245.335924	245.335924	245.335924	245.335924	236.5965342	62.6356531	245.335924	118.9774907	52.72763129	62.28534603	245.335924	245.335924	226.8094384	245.335924	82.65388188	87.36109421	161.0669523	4.471361557	0.072344109	0.169125981	0.893824464	0.408596969	0.030703079	1.60E-05	0.104202137	0.061496913	0.005817012	0.001246005	0.050822449	0.011566854	0.000483852	0.000905112	0.001628434	1.25E-05	0.07206572	0.129367127	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	1
11620625	197130.404	541141.772	-0.35399963	-0.69519523	0.124484198	-0.478483828	0.610344151	0.276758015	0.055544097	-0.148415626	0.062836272	0.057593602	0.104656566	-0.080322258	-0.057136862	0.046088111	-0.087357074	-0.005845607	-0.084133189	-0.033423962	-0.171280378	0.041776613	0.237047818	-0.14837462	0.277722931	0.150434106	0.058665188	0.075460236	0.069677489	0.051482435	0.048398417	0.078236455	0.046484018	0.062526431	0.091870228	0.086664729	0.053602874	0.051596965	0.052714679	0.06325838	0.092715235	0.066716208	0.073325744	1.839729182	0.946798247	-1.966805743	0.901815959	1.118703921	2.162396457	-1.026660244	-1.229172204	0.737098064	-0.950874688	-0.067450814	-1.569564897	-0.647789298	-3.249197036	0.660412318	2.556729954	-2.223966628	3.787522866	0.06650853	0.344282137	0.049858876	0.367667836	0.263901356	0.03114751	0.305167197	0.219690561	0.461471353	0.342210971	0.946254688	0.117264072	0.517472671	0.001249691	0.509348736	0.010914286	0.026677979	0.000174191	16.01826705	237.7556839	237.7556839	237.7556839	237.7556839	231.6771085	56.82468752	237.7556839	102.5094266	46.10520111	56.80494591	237.7556839	237.7556839	218.6390163	237.7556839	76.3492839	79.86282868	143.6190484	4.570571072	0.077063719	0.163190848	0.893160223	0.396781758	0.036593682	0.002070782	0.070559875	0.076030073	0.002153511	0.000203726	0.037251001	0.011771948	2.26E-05	0.006021172	0.008054837	0.000354098	0.043301219	0.169293678	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	1	0	1
11620630	198033.218	540521.283	-0.054686228	-0.304333126	0.239012959	-0.293699187	0.587607777	0.336715351	0.055718169	-0.146822024	0.063170784	0.054538691	0.108036096	-0.07780548	-0.058339677	0.056340708	-0.106172415	0.015079291	-0.08489194	-0.030606114	-0.16871421	0.042189335	0.210489949	-0.163337308	0.284304318	0.152075857	0.058675912	0.075441932	0.06978991	0.0512247	0.048228563	0.077294377	0.04638482	0.062950727	0.089355618	0.087306624	0.053775845	0.051598008	0.052723116	0.063353076	0.089061663	0.066343663	0.073210162	2.214127588	0.949591866	-1.946159389	0.90515641	1.06469517	2.24008532	-1.006612423	-1.257732083	0.894996929	-1.188200772	0.172716454	-1.578625876	-0.593164643	-3.200004516	0.665939802	2.363418123	-2.461988102	3.883399639	0.027352563	0.342861886	0.052297412	0.365897784	0.287621267	0.025604001	0.314696525	0.209182551	0.371297713	0.235421012	0.862956919	0.115169381	0.553387977	0.001477779	0.505812571	0.018558583	0.014214823	0.000119489	14.74632523	232.7432084	232.7432084	232.7432084	232.7432084	228.654271	52.88788122	232.7432084	96.41840749	42.88701474	52.49908858	232.7432084	232.7432084	212.991654	232.7432084	71.25481959	76.58746389	139.2812578	4.570487644	0.046919165	0.15295875	0.865365685	0.414195013	0.030395595	0.0024803	0.055630442	0.080098766	0.003375734	0.002772329	0.025881183	0.012542728	0.002151287	0.016191946	0.031418392	6.01E-06	0.042716512	0.207728517	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	1
11620645	194103.348	542352.99	0.206256399	0.198947023	0.12704482	0.079211579	0.671193099	0.280291399	0.056868872	-0.152944005	0.061696566	0.066891352	0.095114653	-0.089616904	-0.054080154	0.033836801	-0.068452705	-0.05203928	-0.081757588	-0.042997479	-0.178728153	0.039001112	0.232820445	-0.12155676	0.254232289	0.149249428	0.058821016	0.075608291	0.069451535	0.052635731	0.049119011	0.091090767	0.04728692	0.060170001	0.099795275	0.088482589	0.053257513	0.052008461	0.052977081	0.063148917	0.093094426	0.066133779	0.072482573	1.87800652	0.966812131	-2.022847	0.888339852	1.270835424	1.936412228	-0.983819838	-1.143659906	0.562353351	-0.685931317	-0.588130167	-1.535137186	-0.826740074	-3.373688184	0.61760539	2.500906403	-1.83804347	3.507495348	0.06106798	0.334190389	0.043717528	0.374862826	0.204485651	0.053482976	0.32576648	0.253411508	0.574173178	0.493132194	0.556758789	0.125497733	0.408850503	0.000810034	0.537167825	0.012764802	0.066757057	0.000500789	15.78871521	241.5196718	241.5196718	241.5196718	241.5196718	232.5036373	65.44999781	241.5196718	125.3176885	54.33937023	64.74604566	241.5196718	241.5196718	224.2194477	241.5196718	87.89335747	92.95371629	165.7593658	4.494085316	0.055916127	0.126936704	0.863351716	0.483358925	0.013558813	0.000451177	0.093624509	0.072119353	0.020176292	0.011947608	0.070899851	0.009501533	0.006060668	0.001262574	0.00456538	0.003288904	0.083108532	0.16840313	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	1
11620655	193508.997	542219.804	0.608717211	0.567469471	0.355159733	0.253557478	0.6766209	0.266201708	0.057524742	-0.153600949	0.061314932	0.068026626	0.094105602	-0.094382026	-0.053840843	0.033744327	-0.074019782	-0.053837208	-0.081472827	-0.044450568	-0.179701426	0.038017127	0.223163563	-0.119512073	0.250714394	0.157388112	0.058871253	0.075639589	0.069442785	0.052822058	0.049239927	0.09473032	0.047497927	0.059960243	0.101505645	0.089406291	0.053231107	0.052119687	0.053057561	0.06315334	0.092360347	0.065609226	0.072222964	1.69137113	0.977127878	-2.030695169	0.882956109	1.287845041	1.911164527	-0.996323307	-1.133540901	0.562778357	-0.729218385	-0.602163537	-1.530549193	-0.852855616	-3.386914569	0.601981259	2.416226975	-1.821574189	3.471394429	0.091502486	0.329064329	0.04291092	0.377761496	0.198503999	0.056659017	0.319662675	0.257629208	0.573883964	0.466271655	0.547387918	0.126628322	0.394222021	0.00077296	0.547509132	0.016104856	0.069225751	0.000571031	14.31853823	239.476827	239.476827	239.476827	239.476827	230.3565731	64.85639158	239.476827	127.4915839	54.74653634	64.78156256	239.476827	239.476827	222.589349	239.476827	89.99280658	96.23439931	167.1509371	4.476311354	0.032388788	0.112578325	0.842738253	0.513409635	0.009325845	6.78E-05	0.076457967	0.072519327	0.022912857	0.012444297	0.069489627	0.006272162	0.012547105	0.002106354	0.010605988	0.008820326	0.093664359	0.19179228	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	1
11620665	194824.515	541493.705	1.305813342	1.643096193	0.318504273	0.987309069	0.666570178	0.315679062	0.056955429	-0.151723738	0.061627878	0.063700549	0.098353319	-0.097142917	-0.055104671	0.035838205	-0.079155268	-0.039487801	-0.082607153	-0.039981076	-0.176564993	0.039115236	0.2445395	-0.129767869	0.261007365	0.145773776	0.058739656	0.075534029	0.069497647	0.05217371	0.048832787	0.087555744	0.047013256	0.060790927	0.096843926	0.08822091	0.053306052	0.051803239	0.052858314	0.063107766	0.094710663	0.066717171	0.072547504	2.165540822	0.969624817	-2.008680606	0.886762077	1.220931933	2.014083687	-1.109497931	-1.172109205	0.589532142	-0.817348812	-0.447601385	-1.549676797	-0.771787192	-3.340344793	0.619816531	2.581963776	-1.945044547	3.597744272	0.030904533	0.332787623	0.045206043	0.375710886	0.222791898	0.044633339	0.267845793	0.241812932	0.555819095	0.41418924	0.654670033	0.121966931	0.440671424	0.000910973	0.535712312	0.010159315	0.052431885	0.000358943	15.52752239	239.944618	239.944618	239.944618	239.944618	231.4266836	62.95096961	239.944618	118.1173704	53.10538923	62.93619123	239.944618	239.944618	222.2739207	239.944618	83.35151766	87.4037584	157.5464992	4.632537319	0.149769841	0.104742702	0.90086215	0.433001704	0.032423211	0.000544101	0.129517965	0.077194594	0.015041867	0.016882039	0.080832731	0.011437684	0.001636078	0.000213992	0.001855443	3.08E-05	0.050204525	0.122026141	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	1
11620685	192803.004	542934.058	-0.237546395	0.522638378	-0.4383227	0.200776306	0.675623946	0.046783663	0.057767228	-0.154619334	0.06143256	0.071035799	0.091243902	-0.077447359	-0.052944648	0.033284242	-0.066939881	-0.060314397	-0.080631749	-0.047472318	-0.181415618	0.037717972	0.197639343	-0.114090156	0.244921822	0.155013521	0.058975152	0.0757234	0.069417696	0.05332935	0.04954606	0.095759602	0.047819611	0.059552381	0.104196674	0.088993267	0.053216135	0.052411119	0.053138025	0.063231709	0.090177928	0.064954747	0.072090759	0.30180376	0.979518087	-2.041896336	0.884969739	1.332020708	1.841597549	-0.808768599	-1.107174375	0.558906989	-0.642437792	-0.677741133	-1.515174844	-0.905768061	-3.414045141	0.59650407	2.191659836	-1.756456026	3.397409398	0.762949987	0.327883931	0.041781595	0.376675715	0.18357061	0.066233968	0.419102906	0.268847747	0.576520958	0.520937003	0.498306372	0.130475001	0.365574259	0.000701806	0.551157627	0.028948589	0.079734151	0.000744674	15.20400128	239.0018433	239.0018433	239.0018433	239.0018433	229.4617945	66.3490307	239.0018433	132.5668591	54.83638184	66.26900025	239.0018433	239.0018433	224.8833235	239.0018433	95.23924277	101.0916621	175.3248879	4.448005373	0.002146365	0.126030728	0.843799163	0.518979342	0.017519485	0.00272381	0.037058711	0.074854182	0.003854824	0.014758701	0.042466201	0.002061935	0.0199944	0.002361192	0.028356313	0.016560056	0.105292107	0.188454484	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	1
11620695	193558.732	543079.49	-0.518323812	0.128996397	-0.773090583	0.25476677	0.672082074	0.160411651	0.056866072	-0.153844031	0.061884287	0.069584562	0.092474821	-0.080210646	-0.053237378	0.033358274	-0.057855241	-0.060014178	-0.08101275	-0.045576685	-0.180276263	0.038994218	0.215822431	-0.115806598	0.249066875	0.152222483	0.058901526	0.075678433	0.069421708	0.053068559	0.049378846	0.093468138	0.047531733	0.059602109	0.101201617	0.088299273	0.053237556	0.052237175	0.05302951	0.063207561	0.091165155	0.065433187	0.072384222	1.053797362	0.965443098	-2.032864894	0.891425588	1.311220128	1.872761871	-0.858160303	-1.120038656	0.559682776	-0.571682968	-0.679667859	-1.521721799	-0.872495217	-3.399546083	0.616923318	2.367378546	-1.769844987	3.440900089	0.292577256	0.334874546	0.042690164	0.373207667	0.190494721	0.061790815	0.391289938	0.263332824	0.575992069	0.567840422	0.497086555	0.128825966	0.383433257	0.000739035	0.53761721	0.018363789	0.07747331	0.000637431	15.07675683	241.9543263	241.9543263	241.9543263	241.9543263	232.5284149	65.75867395	241.9543263	131.2407162	55.86418462	65.62510029	241.9543263	241.9543263	227.1946153	241.9543263	91.62622504	97.68881357	174.3550499	4.427133943	0.00058981	0.129040685	0.839305644	0.509944139	0.012627296	0.001331556	0.0518939	0.073242207	0.008259708	0.009371633	0.046124593	0.003900545	0.019809456	0.003938453	0.02480445	0.012837584	0.104094669	0.197068362	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	1
11620715	192791.77	540234.582	0.991393574	0.439756537	0.807557121	0.183836453	0.689247124	0.115386221	0.059334919	-0.153665553	0.060031078	0.066199822	0.096268933	-0.099781757	-0.054706958	0.035267537	-0.089711889	-0.053120487	-0.082006279	-0.043694891	-0.179171854	0.035425366	0.221575283	-0.123654303	0.250823307	0.145542612	0.058880892	0.075609512	0.069489125	0.05257808	0.049129731	0.096367918	0.047649804	0.060761618	0.101106279	0.090856382	0.053222998	0.052044996	0.05308951	0.063081	0.093156891	0.06598434	0.071606051	0.792800263	1.00771094	-2.032357437	0.863891688	1.259076459	1.959484214	-1.035425054	-1.148104568	0.58042458	-0.887302848	-0.584664343	-1.540805323	-0.839559895	-3.374901224	0.561585358	2.378517356	-1.873994699	3.502822784	0.428338631	0.314169337	0.042741708	0.388136982	0.208697079	0.050712439	0.301062016	0.251574265	0.561937402	0.375420086	0.55908514	0.124111891	0.401629432	0.000806566	0.574695968	0.017825523	0.061620267	0.000509402	17.56898549	229.8519776	229.8519776	229.8519776	229.8519776	221.146079	61.03657185	229.8519776	118.4304639	52.38767981	60.97584985	229.8519776	229.8519776	213.4539421	229.8519776	85.87479813	91.29425527	157.2777091	4.650860468	0.180924775	0.011424077	0.764351932	0.518726029	0.003329948	0.008337207	0.159384557	0.106446403	0.077918875	0.00014862	0.138569112	0.001088693	0.00417393	0.00118373	0.001212472	0.013825609	0.129109331	0.177385553	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	1
11620725	191805.353	542601.841	-0.245007743	-0.010138404	-0.386207478	0.141199735	0.67785593	-0.147054888	0.058968414	-0.155476398	0.060807025	0.0725671	0.090222839	-0.064978662	-0.052664557	0.033891096	-0.074159698	-0.062839912	-0.080209961	-0.049616741	-0.182624822	0.035993021	0.180118361	-0.112676565	0.240130489	0.148848928	0.059074648	0.075780369	0.069428339	0.053628211	0.04970292	0.096506412	0.048192089	0.059343943	0.105690471	0.089361565	0.053206841	0.052625042	0.053284117	0.063278327	0.08972744	0.064703771	0.071780028	-0.987947244	0.998201707	-2.051671157	0.875824275	1.353151627	1.815242205	-0.673309269	-1.092805008	0.571096119	-0.701668728	-0.703209617	-1.507512189	-0.942835176	-3.427378185	0.568804875	2.007394408	-1.741421903	3.345366315	0.323743254	0.318752227	0.040816805	0.381622633	0.176729912	0.070194709	0.501118255	0.275101395	0.568237773	0.483271644	0.48231198	0.132425879	0.346303383	0.000669123	0.569790432	0.045343288	0.082336634	0.000895058	17.3824729	234.110535	234.110535	234.110535	234.110535	225.5509743	67.94333152	234.110535	134.5385979	53.87554905	66.97643538	234.110535	234.110535	220.7228076	234.110535	97.41523122	103.1988656	173.2453013	4.464018056	0.001294417	0.121993727	0.849584038	0.522524197	0.018529595	0.001720268	0.027526699	0.073429766	0.004793112	0.021833588	0.044859842	0.001665739	0.017811402	0.001577612	0.023076487	0.013977642	0.095209238	0.176257111	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	1
11620735	195445.028	539279.134	1.492466347	1.218941221	0.460702114	1.031764233	0.663201426	0.285981836	0.058286082	-0.15034657	0.060963233	0.059131336	0.103369194	-0.108819926	-0.057030087	0.041249691	-0.101081107	-0.018941129	-0.083909039	-0.036357768	-0.173847518	0.037790673	0.242218581	-0.142580151	0.269908311	0.143191041	0.058685818	0.0754599	0.069608233	0.051645433	0.048487308	0.085089108	0.046886132	0.062478063	0.095963158	0.089322419	0.053419705	0.051674936	0.052791411	0.063065128	0.09473653	0.066851301	0.072228599	1.997204804	0.993188545	-1.992403519	0.875804923	1.144948016	2.131881487	-1.278893726	-1.216353001	0.660226793	-1.053332439	-0.21205347	-1.570750693	-0.703586111	-3.293102335	0.59923249	2.556760116	-2.132795466	3.736862041	0.046443079	0.321185871	0.046969055	0.381633143	0.252878093	0.033592207	0.201635642	0.224528772	0.509467649	0.292789961	0.832167458	0.116988248	0.482077658	0.001074127	0.549338658	0.010913355	0.033516658	0.000211911	12.51328979	229.3839533	229.3839533	229.3839533	229.3839533	222.5690479	55.20009509	229.3839533	101.6656463	46.02788282	55.18865109	229.3839533	229.3839533	211.7875678	229.3839533	73.93066264	78.67128751	141.8169195	4.691338861	0.143801359	0.067734887	0.908558032	0.407426446	0.040750975	2.52E-05	0.113078663	0.108513047	0.006089625	0.008515219	0.07346092	0.007611476	0.004169365	0.000126396	0.000768442	0.001242669	0.039906674	0.133461478	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	1
11620605	194879.2	543062.768	0.633105452	0.497533716	0.312357277	0.320748175	0.655219547	0.225452697	0.055484415	-0.152179169	0.062590593	0.066357604	0.095446046	-0.069110375	-0.053978642	0.03437614	-0.051192466	-0.05628817	-0.081820374	-0.041716208	-0.177864629	0.04099424	0.238407527	-0.121898618	0.257886565	0.143670346	0.058784806	0.075597503	0.069459472	0.052547128	0.049064478	0.085709422	0.047039474	0.060150937	0.097264375	0.086459429	0.053310085	0.051932261	0.052906472	0.063195702	0.093317202	0.066299411	0.073044455	1.569236124	0.943856393	-2.013018459	0.901109546	1.262820761	1.945318676	-0.806333462	-1.147517981	0.571498	-0.526322883	-0.651035644	-1.534801037	-0.803281182	-3.361869037	0.648687161	2.55480792	-1.838607868	3.530542651	0.117340637	0.345781818	0.04474576	0.368042838	0.207349281	0.052398792	0.42050369	0.251816201	0.567965648	0.598939736	0.515376975	0.1255803	0.422263369	0.000844558	0.516892609	0.010973793	0.066673761	0.000460266	17.29463159	245.186398	245.186398	245.186398	245.186398	236.096465	65.24377129	245.186398	124.8755679	53.64388304	64.84194235	245.186398	245.186398	227.1817837	245.186398	86.19829991	91.03845095	165.9530121	4.42013083	0.036165966	0.15209268	0.870342675	0.453916873	0.018128613	5.66E-06	0.089484155	0.06580401	0.008727784	0.003861803	0.054452579	0.009355672	0.006171523	0.002296913	0.006822887	0.001619398	0.088260165	0.152916098	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	1
11620565	195670.685	543345.455	1.064855767	1.429190323	0.134502858	0.930352909	0.633230703	0.206455572	0.054362796	-0.15112351	0.063294867	0.064903112	0.096789415	-0.054555886	-0.054192694	0.035508472	-0.04323222	-0.05573694	-0.082108843	-0.039698492	-0.176399638	0.042627291	0.244204801	-0.124389632	0.262774104	0.144023714	0.058747482	0.075573526	0.069493036	0.052338024	0.048952615	0.081410554	0.046779581	0.060624799	0.095404678	0.085493746	0.053383313	0.051812835	0.052833043	0.063243588	0.093978045	0.066793465	0.073558763	1.433483188	0.925363854	-1.999688476	0.910808776	1.240075692	1.977206229	-0.670132837	-1.158468989	0.585708689	-0.453145705	-0.651941725	-1.538099422	-0.766190311	-3.338812726	0.674017594	2.598530338	-1.862302432	3.572301816	0.15245852	0.355304286	0.046172953	0.362914863	0.215634849	0.048667169	0.503138782	0.247326316	0.558383649	0.650676178	0.514792839	0.124771973	0.443990421	0.000915881	0.500668279	0.009689381	0.063253596	0.000394553	17.51033837	246.9270947	246.9270947	246.9270947	246.9270947	237.9333281	62.63333253	246.9270947	120.3012012	51.49376291	62.34959355	246.9270947	246.9270947	228.1804193	246.9270947	83.84242098	87.19577916	162.7339566	4.389841631	0.033715484	0.154175438	0.872309729	0.430191961	0.022608979	0.000389141	0.092707224	0.065586407	0.005314709	0.000158015	0.042564722	0.010171473	0.003645034	0.003311794	0.007738597	0.000187766	0.085758006	0.151712094	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	1
11620595	195206.848	542070.109	-0.865089413	-0.36334678	-0.328115847	-0.536973566	0.656016862	0.271688918	0.056127187	-0.151394702	0.06216642	0.063749589	0.098182485	-0.08725653	-0.054928486	0.036153533	-0.069726654	-0.040711489	-0.082545923	-0.039571571	-0.176262207	0.040277048	0.247095981	-0.129345254	0.26235835	0.148638845	0.058728979	0.075536475	0.069497835	0.052174858	0.048833979	0.085198464	0.046901606	0.060554051	0.095474854	0.087351917	0.053332664	0.051784135	0.052831732	0.063145005	0.095036184	0.066632648	0.072873931	1.827845994	0.955698324	-2.004259561	0.894508721	1.221845005	2.010536251	-1.024156145	-1.171142985	0.597045658	-0.730314331	-0.466062919	-1.547755478	-0.764163998	-3.336294307	0.637850113	2.600020023	-1.941169348	3.60016739	0.068276897	0.339770522	0.045679269	0.371558447	0.22244671	0.045008656	0.306346858	0.242200599	0.550796327	0.465602343	0.641410364	0.122428986	0.445195564	0.000924002	0.52391638	0.009648092	0.052901574	0.000355714	15.84335225	242.6653651	242.6653651	242.6653651	242.6653651	234.0607542	63.2912552	242.6653651	119.8478644	53.56060376	63.27900239	242.6653651	242.6653651	224.6311498	242.6653651	83.07411309	87.79279569	158.9881069	4.572296701	0.120602015	0.148635571	0.905289926	0.417307431	0.036413578	0.000156289	0.116678052	0.064617792	0.009042637	0.00866229	0.06383287	0.011377127	0.000432048	2.51E-06	0.000134737	9.89E-05	0.055791883	0.115234935	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	1
11620775	193023.841	541248.167	1.169106263	0.957086219	0.43427743	0.734828832	0.684231859	0.178583993	0.058575222	-0.153788083	0.060574428	0.067372795	0.09494876	-0.096189726	-0.054219927	0.034585468	-0.085590832	-0.053164849	-0.08167849	-0.044404824	-0.179645558	0.03648613	0.219710511	-0.121298957	0.249920596	0.14924544	0.058886422	0.075630767	0.069463025	0.052738836	0.049209918	0.095663975	0.047621369	0.060156614	0.101483594	0.090432991	0.053218959	0.052104007	0.05309024	0.06311786	0.092583631	0.065777532	0.071838576	1.196579231	0.994715263	-2.033406351	0.872038452	1.277479747	1.929463895	-1.005495808	-1.138562982	0.574923785	-0.843395751	-0.587892189	-1.534763014	-0.852234337	-3.383777472	0.578063491	2.373103208	-1.844078866	3.478919129	0.232140826	0.320443437	0.042635224	0.383682096	0.202133615	0.054341797	0.315232996	0.255529886	0.565648498	0.399483815	0.556918375	0.125589642	0.394566294	0.000781607	0.563528857	0.018085396	0.065870781	0.000555672	16.34815472	234.6435901	234.6435901	234.6435901	234.6435901	225.7127869	64.16578177	234.6435901	124.6392626	54.54213617	63.37830134	234.6435901	234.6435901	218.1026294	234.6435901	89.21158487	94.54355233	163.3977328	4.556791116	0.105109406	0.04105564	0.801276081	0.540695039	0.003571747	0.002547341	0.116001588	0.083964428	0.055695232	0.003020151	0.113054916	0.003465804	0.007152327	0.001151134	0.002556028	0.010345981	0.107769302	0.192678325	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	1
11620745	193814.87	540161.374	2.778428859	1.989755884	1.460683594	1.317745265	0.683618495	0.255278732	0.058679476	-0.152515119	0.060488354	0.063899386	0.098450112	-0.108468435	-0.055341774	0.036046813	-0.093599674	-0.042567102	-0.082616239	-0.041118805	-0.177403188	0.036615449	0.236520767	-0.128688358	0.257284705	0.147255641	0.058789154	0.075546054	0.069506811	0.05222815	0.048887368	0.093209575	0.047306558	0.061109637	0.099291156	0.090584031	0.053262621	0.051869701	0.05295012	0.063052465	0.094008676	0.066550105	0.071904138	1.733575228	0.99813437	-2.018836325	0.870250733	1.223466393	2.013814956	-1.163704856	-1.169854166	0.589871164	-0.942678863	-0.469918387	-1.551111039	-0.792732647	-3.350383115	0.580714007	2.515946141	-1.933706309	3.578162694	0.083722143	0.318784835	0.044134668	0.384656972	0.221834689	0.044661678	0.245199619	0.242718382	0.555591977	0.34638326	0.638655491	0.121622905	0.428377989	0.000879416	0.561742468	0.012240638	0.053816068	0.000386068	14.86802488	232.2543739	232.2543739	232.2543739	232.2543739	223.842659	59.77282386	232.2543739	114.6405887	51.65850688	59.67320355	232.2543739	232.2543739	215.3135443	232.2543739	82.65993556	87.09137737	153.1403435	4.680862181	0.165394503	0.023112446	0.845878747	0.489904728	0.015972801	0.001911566	0.150859151	0.106913711	0.037790276	0.005649433	0.122283716	0.005212341	1.32E-05	6.85E-05	0.000115711	0.011778586	0.080488487	0.15785235	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	1
